0.29719 -40.3461 -40.3461 2 1 0
0.290856 -40.2755 -40.2755 2 1 0
0.284412 -40.205 -40.205 2 1 0
0.277856 -40.1344 -40.1344 2 1 0
0.271187 -40.0639 -40.0639 2 1 0
0.264401 -39.9933 -39.9933 2 1 0
0.257498 -39.9228 -39.9228 2 1 0
0.250475 -39.8523 -39.8523 2 1 0
0.24333 -39.7817 -39.7817 2 1 0
0.236062 -39.7112 -39.7112 2 1 0
0.228667 -39.6407 -39.6407 2 1 0
0.221145 -39.5702 -39.5702 2 1 0
0.213493 -39.4997 -39.4997 2 1 0
0.205709 -39.4292 -39.4292 2 1 0
0.197791 -39.3588 -39.3588 2 1 0
0.189738 -39.2883 -39.2883 2 1 0
0.181548 -39.2178 -39.2178 2 1 0
0.173218 -39.1474 -39.1474 2 1 0
0.164747 -39.0769 -39.0769 2 1 0
0.156134 -39.0065 -39.0065 2 1 0
0.147376 -38.9361 -38.9361 2 1 0
0.138471 -38.8656 -38.8656 2 1 0
0.129419 -38.7952 -38.7952 2 1 0
0.120217 -38.7248 -38.7248 2 1 0
0.110864 -38.6544 -38.6544 2 1 0
0.101358 -38.5841 -38.5841 2 1 0
0.0916981 -38.5137 -38.5137 2 1 0
0.0818828 -38.4433 -38.4433 2 1 0
0.0719105 -38.373 -38.373 2 1 0
0.0617802 -38.3027 -38.3027 2 1 0
0.0514905 -38.2323 -38.2323 2 1 0
0.0410402 -38.162 -38.162 2 1 0
0.0304284 -38.0917 -38.0917 2 1 0
0.0196539 -38.0215 -38.0215 2 1 0
0.00871593 -37.9512 -37.9512 2 1 0
-0.00238642 -37.8809 -37.8809 2 1 0
-0.0136539 -37.8107 -37.8107 2 1 0
-0.0250872 -37.7405 -37.7405 2 1 0
-0.0366868 -37.6702 -37.6702 2 1 0
-0.0484534 -37.6 -37.6 2 1 0
-0.0603871 -37.5299 -37.5299 2 1 0
-0.0724884 -37.4597 -37.4597 2 1 0
-0.0847575 -37.3895 -37.3895 2 1 0
-0.0971943 -37.3194 -37.3194 2 1 0
-0.109799 -37.2493 -37.2493 2 1 0
-0.122571 -37.1791 -37.1791 2 1 0
-0.135511 -37.1091 -37.1091 2 1 0
-0.148617 -37.039 -37.039 2 1 0
-0.16189 -36.9689 -36.9689 2 1 0
-0.175329 -36.8989 -36.8989 2 1 0
-0.188933 -36.8288 -36.8288 2 1 0
-0.202701 -36.7588 -36.7588 2 1 0
-0.216632 -36.6888 -36.6888 2 1 0
-0.230725 -36.6189 -36.6189 2 1 0
-0.244979 -36.5489 -36.5489 2 1 0
-0.259392 -36.479 -36.479 2 1 0
-0.273963 -36.409 -36.409 2 1 0
-0.28869 -36.3391 -36.3391 2 1 0
-0.303571 -36.2692 -36.2692 2 1 0
-0.318604 -36.1994 -36.1994 2 1 0
-0.333787 -36.1295 -36.1295 2 1 0
-0.349117 -36.0597 -36.0597 2 1 0
-0.364592 -35.9898 -35.9898 2 1 0
-0.38021 -35.92 -35.92 2 1 0
-0.395968 -35.8502 -35.8502 2 1 0
-0.411862 -35.7805 -35.7805 2 1 0
-0.42789 -35.7107 -35.7107 2 1 0
-0.444048 -35.641 -35.641 2 1 0
-0.460333 -35.5712 -35.5712 2 1 0
-0.476741 -35.5015 -35.5015 2 1 0
-0.493268 -35.4318 -35.4318 2 1 0
-0.509911 -35.3621 -35.3621 2 1 0
-0.526666 -35.2925 -35.2925 2 1 0
-0.543527 -35.2228 -35.2228 2 1 0
-0.560492 -35.1532 -35.1532 2 1 0
-0.577554 -35.0835 -35.0835 2 1 0
-0.594709 -35.0139 -35.0139 2 1 0
-0.611953 -34.9443 -34.9443 2 1 0
-0.62928 -34.8747 -34.8747 2 1 0
-0.646685 -34.8052 -34.8052 2 1 0
-0.664162 -34.7356 -34.7356 2 1 0
-0.681706 -34.666 -34.666 2 1 0
-0.699311 -34.5965 -34.5965 2 1 0
-0.716971 -34.5269 -34.5269 2 1 0
-0.73468 -34.4574 -34.4574 2 1 0
-0.752432 -34.3879 -34.3879 2 1 0
-0.77022 -34.3183 -34.3183 2 1 0
-0.788037 -34.2488 -34.2488 2 1 0
-0.805877 -34.1793 -34.1793 2 1 0
-0.823733 -34.1098 -34.1098 2 1 0
-0.841598 -34.0403 -34.0403 2 1 0
-0.859464 -33.9708 -33.9708 2 1 0
-0.877324 -33.9013 -33.9013 2 1 0
-0.89517 -33.8318 -33.8318 2 1 0
-0.912995 -33.7623 -33.7623 2 1 0
-0.930791 -33.6927 -33.6927 2 1 0
-0.94855 -33.6232 -33.6232 2 1 0
-0.966263 -33.5537 -33.5537 2 1 0
-0.983922 -33.4842 -33.4842 2 1 0
-1.00152 -33.4147 -33.4147 2 1 0
-1.01905 -33.3451 -33.3451 2 1 0
-1.03649 -33.2756 -33.2756 2 1 0
-1.05385 -33.206 -33.206 2 1 0
-1.07111 -33.1364 -33.1364 2 1 0
-1.08826 -33.0669 -33.0669 2 1 0
-1.1053 -32.9973 -32.9973 2 1 0
-1.12221 -32.9277 -32.9277 2 1 0
-1.13899 -32.858 -32.858 2 1 0
-1.15562 -32.7884 -32.7884 2 1 0
-1.1721 -32.7187 -32.7187 2 1 0
-1.18842 -32.6491 -32.6491 2 1 0
-1.20456 -32.5794 -32.5794 2 1 0
-1.22052 -32.5097 -32.5097 2 1 0
